"Player";"Team";"Match";"Competition";"Position";"Position Group";"Minutes Played";"Birthdate";"Distance P90";"Running Distance P90";"HSR Distance P90";"Sprinting Distance P90";"HI Distance P90";"Count HSR P90";"Count Sprint P90";"Count HI P90";"Count Medium Acceleration P90";"Count High Acceleration P90";"Count Medium Deceleration P90";"Count High Deceleration P90";"PSV-99"
"Ivan Ljubić";"LASK Linz";"Rapid Vienne v LASK Linz";"AUT - Bundesliga";"LDM";"Midfield";"100.57";"1996-07-07";"10291.3";"1786.2";"721.3";"111.9";"833.2";"55.5";"3.6";"59.1";"92.2";"2.7";"80.5";"13.4";"27.10"
"Guido Burgstaller";"Rapid Vienne";"Rapid Vienne v LASK Linz";"AUT - Bundesliga";"CF";"Center Forward";"100.57";"1989-04-29";"9550.4";"1488.2";"681.9";"212.1";"894.0";"56.4";"14.3";"70.7";"84.1";"5.4";"61.7";"13.4";"28.30"
"Marco Grüll";"Rapid Vienne";"Rapid Vienne v LASK Linz";"AUT - Bundesliga";"LW";"Wide Attacker";"100.57";"1998-07-06";"9315.0";"1365.6";"588.8";"177.2";"766.0";"56.4";"7.2";"63.5";"81.4";"7.2";"67.1";"22.4";"29.00"
"Lukas Grgić";"Rapid Vienne";"Rapid Vienne v LASK Linz";"AUT - Bundesliga";"RDM";"Midfield";"66.58";"1995-08-17";"11531.8";"2281.8";"870.5";"225.7";"1096.3";"60.8";"8.1";"68.9";"90.6";"2.7";"79.8";"20.3";"26.70"
"Leopold Querfeld";"Rapid Vienne";"Rapid Vienne v LASK Linz";"AUT - Bundesliga";"RCB";"Central Defender";"100.57";"2003-12-20";"9198.7";"1298.5";"413.4";"111.9";"525.3";"34.9";"4.5";"39.4";"80.5";"4.5";"59.1";"12.5";"27.20"
"Filip Stojković";"LASK Linz";"Rapid Vienne v LASK Linz";"AUT - Bundesliga";"RWB";"Full Back";"60.15";"1993-01-22";"10768.6";"1907.7";"818.5";"293.3";"1111.7";"71.8";"16.5";"88.3";"112.2";"10.5";"94.3";"23.9";"28.80"
"Jonas Auer";"Rapid Vienne";"Rapid Vienne v LASK Linz";"AUT - Bundesliga";"LB";"Full Back";"100.57";"2000-08-05";"9264.9";"1185.7";"466.2";"231.8";"698.0";"43.9";"9.8";"53.7";"101.1";"7.2";"76.1";"18.8";"30.30"
"Nicolas Kühn";"Rapid Vienne";"Rapid Vienne v LASK Linz";"AUT - Bundesliga";"RW";"Wide Attacker";"78.80";"2000-01-01";"10262.1";"1629.8";"740.1";"373.5";"1113.6";"64.0";"24.0";"87.9";"82.2";"8.0";"72.0";"25.1";"33.20"
"Philipp Ziereis";"LASK Linz";"Rapid Vienne v LASK Linz";"AUT - Bundesliga";"RCB";"Central Defender";"100.57";"1993-03-14";"9642.5";"1460.5";"576.3";"177.2";"753.5";"34.9";"8.1";"43.0";"79.6";"2.7";"68.9";"13.4";"28.30"
"Matthias Seidl";"Rapid Vienne";"Rapid Vienne v LASK Linz";"AUT - Bundesliga";"AM";"Midfield";"94.43";"2001-01-24";"10754.6";"1799.4";"687.2";"142.0";"829.2";"47.7";"8.6";"56.2";"82.9";"5.7";"76.2";"10.5";"26.80"
"Maksym Talovierov";"LASK Linz";"Rapid Vienne v LASK Linz";"AUT - Bundesliga";"LCB";"Central Defender";"100.57";"2000-06-28";"9204.0";"1307.4";"414.3";"152.1";"566.5";"35.8";"8.1";"43.9";"83.2";"5.4";"68.9";"15.2";"29.00"
"Nikolas Sattlberger";"Rapid Vienne";"Rapid Vienne v LASK Linz";"AUT - Bundesliga";"LDM";"Midfield";"80.58";"2004-01-18";"10857.4";"1689.9";"373.0";"140.7";"513.8";"32.4";"6.7";"39.1";"92.7";"3.4";"82.7";"10.1";"28.60"
"Filip Havelka";"FK Teplice";"FC Slovan Liberec v FK Teplice";"CZE - First League";"DM";"Midfield";"72.79";"1998-01-21";"11263.9";"1805.2";"745.6";"300.5";"1046.0";"56.9";"9.9";"66.8";"77.9";"4.9";"91.5";"19.8";"29.60"
"Petr Hronek";"FK Teplice";"FC Slovan Liberec v FK Teplice";"CZE - First League";"RWB";"Full Back";"75.39";"1993-07-04";"10793.1";"1642.7";"667.3";"296.1";"963.4";"51.3";"15.5";"66.9";"89.5";"9.6";"88.3";"22.7";"28.70"
"Ivan Varfolomieiev";"FC Slovan Liberec";"FC Slovan Liberec v FK Teplice";"CZE - First League";"DM";"Midfield";"67.64";"2004-03-24";"11190.1";"1725.8";"540.2";"93.1";"633.4";"41.2";"4.0";"45.2";"89.1";"2.7";"99.8";"9.3";"27.10"
"Štěpán Chaloupek";"FK Teplice";"FC Slovan Liberec v FK Teplice";"CZE - First League";"CB";"Central Defender";"97.40";"2003-08-03";"9376.1";"1263.1";"349.3";"132.1";"481.4";"30.5";"7.4";"37.9";"76.7";"4.6";"72.1";"11.1";"30.20"
"Robert Jukl";"FK Teplice";"FC Slovan Liberec v FK Teplice";"CZE - First League";"RM";"Midfield";"97.40";"1998-10-28";"10126.4";"1501.5";"452.8";"93.3";"546.1";"42.5";"5.5";"48.0";"97.0";"3.7";"94.3";"12.0";"27.30"
"Matěj Radosta";"FK Teplice";"FC Slovan Liberec v FK Teplice";"CZE - First League";"LWB";"Full Back";"97.40";"2001-05-10";"10760.3";"1647.5";"791.0";"450.9";"1241.9";"55.4";"17.6";"73.0";"90.6";"9.2";"73.0";"20.3";"31.20"
"Marios Pourzitidis";"FC Slovan Liberec";"FC Slovan Liberec v FK Teplice";"CZE - First League";"LCB";"Central Defender";"84.85";"1999-05-08";"9936.6";"1382.1";"545.2";"71.1";"616.3";"36.1";"3.2";"39.2";"84.9";"6.4";"68.9";"10.6";"26.00"
"Ahmad Ghali";"FC Slovan Liberec";"FC Slovan Liberec v FK Teplice";"CZE - First League";"LWB";"Full Back";"97.40";"2000-06-23";"10560.7";"1651.2";"859.3";"561.8";"1421.1";"59.1";"27.7";"86.9";"92.4";"10.2";"76.7";"31.4";"31.20"
"Lukáš Mareček";"FK Teplice";"FC Slovan Liberec v FK Teplice";"CZE - First League";"RCB";"Central Defender";"97.40";"1990-04-17";"10253.0";"1457.2";"575.7";"129.4";"705.0";"37.9";"7.4";"45.3";"73.9";"2.8";"74.8";"14.8";"27.30"
"Nemanja Mićević";"FK Teplice";"FC Slovan Liberec v FK Teplice";"CZE - First League";"LCB";"Central Defender";"97.40";"1999-01-28";"9301.2";"1194.8";"345.6";"90.6";"436.1";"38.8";"3.7";"42.5";"81.3";"4.6";"67.5";"12.0";"29.10"
"Mohamed Doumbia";"FC Slovan Liberec";"FC Slovan Liberec v FK Teplice";"CZE - First League";"RM";"Midfield";"97.40";"1998-12-25";"9731.8";"1485.8";"652.4";"161.7";"814.1";"49.0";"8.3";"57.3";"85.9";"3.7";"75.8";"17.6";"28.20"
"Matěj Chaluš";"FC Slovan Liberec";"FC Slovan Liberec v FK Teplice";"CZE - First League";"CB";"Central Defender";"97.40";"1998-02-02";"9758.6";"1003.5";"208.8";"84.1";"292.9";"19.4";"3.7";"23.1";"73.9";"3.7";"53.6";"7.4";"28.90"
"Jan Mikula";"FC Slovan Liberec";"FC Slovan Liberec v FK Teplice";"CZE - First League";"RWB";"Full Back";"84.85";"1992-01-05";"10723.6";"1658.9";"726.6";"157.0";"883.6";"54.1";"7.4";"61.5";"88.0";"6.4";"78.5";"14.8";"28.40"
"Daniel Fila";"FK Teplice";"FC Slovan Liberec v FK Teplice";"CZE - First League";"CF";"Center Forward";"82.84";"2002-08-21";"10751.3";"1226.6";"607.3";"207.5";"814.8";"41.3";"14.1";"55.4";"79.3";"4.3";"77.1";"13.0";"28.90"
"Jan Knapík";"FK Teplice";"FC Slovan Liberec v FK Teplice";"CZE - First League";"LM";"Midfield";"97.40";"2000-12-11";"10785.2";"1986.7";"632.0";"133.1";"765.1";"49.9";"7.4";"57.3";"92.4";"3.7";"91.5";"22.2";"26.90"
"Michal Fukala";"FC Slovan Liberec";"FC Slovan Liberec v FK Teplice";"CZE - First League";"RCB";"Central Defender";"97.40";"2000-10-22";"9398.3";"1057.1";"334.5";"130.3";"464.8";"25.9";"4.6";"30.5";"80.4";"5.5";"66.5";"9.2";"28.50"
"Jan Žambůrek";"FC Slovan Liberec";"FC Slovan Liberec v FK Teplice";"CZE - First League";"LM";"Midfield";"97.40";"2001-02-13";"11399.7";"2189.9";"639.4";"71.1";"710.6";"41.6";"4.6";"46.2";"80.4";"1.8";"85.9";"11.1";"26.00"
"Lindon Selahi";"HNK Rijeka";"HNK Rijeka v HNK Gorica";"CRO - 1.HNL";"DM";"Midfield";"95.37";"1999-02-26";"9633.2";"1207.9";"413.3";"54.7";"468.1";"40.6";"4.7";"45.3";"76.4";"9.4";"79.3";"6.6";"26.40"
"Josip Mitrović";"HNK Gorica";"HNK Rijeka v HNK Gorica";"CRO - 1.HNL";"LW";"Wide Attacker";"70.45";"2000-06-11";"11586.9";"1998.0";"913.4";"199.3";"1112.7";"79.2";"11.5";"90.7";"102.2";"8.9";"95.8";"24.3";"27.00"
"Krešimir Krizmanić";"HNK Gorica";"HNK Rijeka v HNK Gorica";"CRO - 1.HNL";"LCB";"Central Defender";"95.37";"2000-07-03";"9221.8";"966.3";"186.9";"21.7";"208.6";"17.9";"0.0";"17.9";"81.2";"2.8";"70.8";"11.3";"24.90"
"Emir Dilaver";"HNK Rijeka";"HNK Rijeka v HNK Gorica";"CRO - 1.HNL";"RCB";"Central Defender";"95.37";"1991-05-07";"8474.4";"868.2";"235.0";"59.5";"294.4";"23.6";"2.8";"26.4";"69.8";"0.0";"72.7";"3.8";"28.60"
"Niko Janković";"HNK Rijeka";"HNK Rijeka v HNK Gorica";"CRO - 1.HNL";"LM";"Midfield";"95.37";"2001-08-25";"10774.1";"1838.3";"572.8";"130.2";"703.1";"51.0";"7.5";"58.5";"93.4";"2.8";"85.9";"13.2";"26.90"
"Alexander Munksgaard Nielsen";"HNK Gorica";"HNK Rijeka v HNK Gorica";"CRO - 1.HNL";"RB";"Full Back";"95.37";"1997-12-13";"10077.7";"1308.9";"536.0";"187.8";"723.8";"44.4";"8.5";"52.8";"89.7";"6.6";"96.3";"12.3";"30.10"
"Matej Mitrović";"HNK Rijeka";"HNK Rijeka v HNK Gorica";"CRO - 1.HNL";"LCB";"Central Defender";"95.37";"1993-11-10";"8756.5";"883.3";"283.1";"57.6";"340.7";"24.5";"3.8";"28.3";"75.5";"5.7";"73.6";"9.4";"28.20"
"Marko Pjaca";"HNK Rijeka";"HNK Rijeka v HNK Gorica";"CRO - 1.HNL";"LW";"Wide Attacker";"86.89";"1995-05-06";"9725.1";"1124.9";"471.3";"221.7";"692.9";"42.5";"11.4";"53.9";"95.3";"5.2";"86.0";"13.5";"29.60"
"Bruno Goda";"HNK Rijeka";"HNK Rijeka v HNK Gorica";"CRO - 1.HNL";"LB";"Full Back";"95.37";"1998-04-17";"10693.0";"1770.4";"587.0";"173.6";"760.6";"56.6";"8.5";"65.1";"101.9";"6.6";"95.3";"21.7";"27.90"
"Marco Pašalić";"HNK Rijeka";"HNK Rijeka v HNK Gorica";"CRO - 1.HNL";"RW";"Wide Attacker";"81.27";"2000-09-14";"10719.8";"1623.5";"681.1";"179.4";"860.5";"67.6";"11.1";"78.6";"98.6";"8.9";"84.2";"19.9";"27.60"
"Filip Mrzljak";"HNK Gorica";"HNK Rijeka v HNK Gorica";"CRO - 1.HNL";"RDM";"Midfield";"83.97";"1993-04-16";"11013.9";"1936.8";"530.5";"100.8";"631.3";"48.2";"5.4";"53.6";"86.8";"4.3";"101.8";"11.8";"28.80"
"Marko Soldo";"HNK Gorica";"HNK Rijeka v HNK Gorica";"CRO - 1.HNL";"LDM";"Midfield";"64.60";"2003-11-22";"11695.8";"1896.1";"502.9";"168.6";"671.5";"54.3";"7.0";"61.3";"92.0";"5.6";"100.3";"20.9";"28.00"
"Ivan Smolčić";"HNK Rijeka";"HNK Rijeka v HNK Gorica";"CRO - 1.HNL";"RB";"Full Back";"95.37";"2000-08-17";"10544.8";"1489.1";"559.6";"168.0";"727.6";"58.5";"8.5";"67.0";"87.8";"6.6";"91.5";"15.1";"29.40"
"Momo Yansane";"HNK Rijeka";"HNK Rijeka v HNK Gorica";"CRO - 1.HNL";"CF";"Center Forward";"72.30";"1997-07-29";"11103.7";"1671.8";"819.1";"217.8";"1036.9";"66.0";"12.4";"78.4";"100.8";"7.5";"92.1";"16.2";"28.70"
"Toni Fruk";"HNK Rijeka";"HNK Rijeka v HNK Gorica";"CRO - 1.HNL";"RM";"Midfield";"86.89";"2001-03-09";"10755.7";"1472.9";"671.2";"205.1";"876.3";"59.0";"9.3";"68.4";"83.9";"5.2";"79.8";"11.4";"28.30"
"Dino Štiglec";"HNK Gorica";"HNK Rijeka v HNK Gorica";"CRO - 1.HNL";"LB";"Full Back";"95.37";"1990-10-03";"10368.4";"1321.2";"572.8";"157.6";"730.4";"47.2";"7.5";"54.7";"97.2";"7.5";"93.4";"16.0";"28.00"
"Mario Maloča";"HNK Gorica";"HNK Rijeka v HNK Gorica";"CRO - 1.HNL";"RCB";"Central Defender";"95.37";"1989-05-04";"8778.2";"861.6";"195.3";"14.2";"209.5";"22.6";"0.9";"23.6";"74.6";"2.8";"76.4";"13.2";"25.40"
"Merveille Valthy Streeker Ndockyt";"HNK Gorica";"HNK Rijeka v HNK Gorica";"CRO - 1.HNL";"RW";"Wide Attacker";"95.37";"1998-07-20";"10257.0";"1576.9";"610.6";"201.0";"811.6";"59.5";"10.4";"69.8";"94.4";"6.6";"79.3";"23.6";"29.60"
"Filip Vecheta";"1.FC Slovácko";"1.FC Slovácko v FC Slovan Liberec";"CZE - First League";"CF";"Center Forward";"94.21";"2003-02-15";"10134.9";"1206.6";"622.9";"265.6";"888.4";"41.1";"14.3";"55.4";"53.5";"6.7";"54.5";"15.3";"29.00"
"Stanislav Hofmann";"1.FC Slovácko";"1.FC Slovácko v FC Slovan Liberec";"CZE - First League";"CB";"Central Defender";"94.21";"1990-06-17";"9171.0";"1066.1";"306.7";"65.0";"371.6";"26.7";"3.8";"30.6";"57.3";"3.8";"51.6";"11.5";"26.40"
"Michal Kadlec";"1.FC Slovácko";"1.FC Slovácko v FC Slovan Liberec";"CZE - First League";"LCB";"Central Defender";"94.21";"1984-12-13";"9813.0";"1261.0";"510.1";"158.6";"668.7";"36.3";"8.6";"44.9";"59.2";"3.8";"50.6";"9.6";"29.70"
"Petr Reinberk";"1.FC Slovácko";"1.FC Slovácko v FC Slovan Liberec";"CZE - First League";"RCB";"Central Defender";"94.21";"1989-05-23";"10153.1";"1439.7";"614.3";"164.3";"778.6";"44.9";"9.6";"54.5";"58.3";"6.7";"49.7";"16.2";"28.90"
"Dominik Preisler";"FC Slovan Liberec";"1.FC Slovácko v FC Slovan Liberec";"CZE - First League";"LWB";"Full Back";"72.10";"1995-09-20";"10666.4";"1425.5";"504.3";"252.1";"756.4";"38.7";"10.0";"48.7";"72.4";"7.5";"62.4";"18.7";"29.60"
"Marios Pourzitidis";"FC Slovan Liberec";"1.FC Slovácko v FC Slovan Liberec";"CZE - First League";"LCB";"Central Defender";"94.21";"1999-05-08";"9633.4";"1203.7";"343.0";"94.6";"437.5";"22.9";"3.8";"26.7";"59.2";"5.7";"50.6";"9.6";"27.70"
"Matěj Valenta";"1.FC Slovácko";"1.FC Slovácko v FC Slovan Liberec";"CZE - First League";"RM";"Midfield";"69.80";"2000-02-09";"10935.4";"1629.8";"518.3";"112.2";"630.5";"41.3";"3.9";"45.1";"68.3";"6.4";"68.3";"9.0";"27.10"
"Christián Frýdek";"FC Slovan Liberec";"1.FC Slovácko v FC Slovan Liberec";"CZE - First League";"RW";"Wide Attacker";"72.10";"1999-02-01";"10731.3";"1640.2";"692.8";"131.1";"823.9";"57.4";"8.7";"66.2";"68.7";"3.7";"67.4";"18.7";"26.20"
"Ondřej Mihálik";"1.FC Slovácko";"1.FC Slovácko v FC Slovan Liberec";"CZE - First League";"RWB";"Full Back";"69.80";"1997-04-02";"11154.6";"1598.9";"634.4";"288.8";"923.2";"43.8";"10.3";"54.2";"74.8";"10.3";"60.6";"18.1";"30.20"
"Ľubomír Tupta";"FC Slovan Liberec";"1.FC Slovácko v FC Slovan Liberec";"CZE - First League";"LW";"Wide Attacker";"91.93";"1998-03-27";"10216.9";"1452.8";"674.5";"219.3";"893.8";"55.8";"9.8";"65.6";"59.7";"8.8";"65.6";"18.6";"29.50"
"Ahmad Ghali";"FC Slovan Liberec";"1.FC Slovácko v FC Slovan Liberec";"CZE - First League";"RWB";"Full Back";"94.21";"2000-06-23";"10607.8";"1375.7";"599.0";"306.7";"905.6";"43.0";"14.3";"57.3";"71.6";"7.6";"60.2";"16.2";"31.00"
"Marek Havlík";"1.FC Slovácko";"1.FC Slovácko v FC Slovan Liberec";"CZE - First League";"LW";"Wide Attacker";"94.21";"1995-07-08";"10209.4";"1237.1";"470.0";"114.6";"584.7";"40.1";"6.7";"46.8";"65.0";"8.6";"57.3";"16.2";"27.00"
"Michal Trávník";"1.FC Slovácko";"1.FC Slovácko v FC Slovan Liberec";"CZE - First League";"LM";"Midfield";"91.11";"1994-05-17";"10939.1";"1683.2";"478.1";"72.1";"550.2";"36.5";"4.0";"40.5";"58.3";"5.9";"58.3";"14.8";"27.30"
"Matěj Chaluš";"FC Slovan Liberec";"1.FC Slovácko v FC Slovan Liberec";"CZE - First League";"CB";"Central Defender";"94.21";"1998-02-02";"9529.2";"1075.7";"253.2";"58.3";"311.4";"18.2";"3.8";"22.0";"54.5";"3.8";"48.7";"10.5";"28.00"
"Jan Mikula";"FC Slovan Liberec";"1.FC Slovácko v FC Slovan Liberec";"CZE - First League";"RCB";"Central Defender";"94.21";"1992-01-05";"9641.0";"1057.5";"297.1";"52.5";"349.6";"22.9";"2.9";"25.8";"54.5";"5.7";"49.7";"10.5";"25.80"
"Michael Rabušic";"FC Slovan Liberec";"1.FC Slovácko v FC Slovan Liberec";"CZE - First League";"CF";"Center Forward";"61.08";"1989-09-17";"10318.8";"1398.3";"524.6";"140.0";"664.5";"51.6";"8.8";"60.4";"61.9";"11.8";"61.9";"2.9";"27.00"
"Merchas Doski";"1.FC Slovácko";"1.FC Slovácko v FC Slovan Liberec";"CZE - First League";"LWB";"Full Back";"94.21";"1999-12-07";"10665.1";"1492.2";"677.3";"203.5";"880.8";"47.8";"10.5";"58.3";"73.6";"6.7";"59.2";"16.2";"28.90"
"Jan Žambůrek";"FC Slovan Liberec";"1.FC Slovácko v FC Slovan Liberec";"CZE - First League";"LM";"Midfield";"91.93";"2001-02-13";"11042.2";"1966.8";"627.5";"95.0";"722.5";"40.1";"4.9";"45.0";"63.6";"5.9";"66.6";"10.8";"27.00"
"Lukáš Červ";"FC Slovan Liberec";"1.FC Slovácko v FC Slovan Liberec";"CZE - First League";"RM";"Midfield";"94.21";"2001-04-10";"10375.7";"1389.0";"364.0";"95.5";"459.5";"30.6";"4.8";"35.3";"57.3";"2.9";"58.3";"11.5";"27.90"
"Milan Petržela";"1.FC Slovácko";"1.FC Slovácko v FC Slovan Liberec";"CZE - First League";"RW";"Wide Attacker";"69.80";"1983-06-19";"10119.2";"1561.5";"611.2";"153.4";"764.6";"51.6";"6.4";"58.0";"68.3";"11.6";"65.8";"21.9";"26.90"
"Martin Hála";"FC Bohemians 1905";"FC Bohemians 1905 v SK Slavia Prague";"CZE - First League";"LF";"Wide Attacker";"73.52";"1992-03-24";"10560.8";"1650.2";"423.6";"122.4";"546.0";"42.8";"7.3";"50.2";"89.4";"6.1";"73.4";"17.1";"27.20"
"Martin Dostál";"FC Bohemians 1905";"FC Bohemians 1905 v SK Slavia Prague";"CZE - First League";"LWB";"Full Back";"98.45";"1989-09-23";"10450.8";"1672.9";"556.7";"91.4";"648.1";"49.4";"4.6";"53.9";"76.8";"5.5";"69.5";"11.9";"26.30"
"David Puškáč";"FC Bohemians 1905";"FC Bohemians 1905 v SK Slavia Prague";"CZE - First League";"CF";"Center Forward";"61.67";"1993-05-14";"10250.7";"1398.1";"488.9";"230.6";"719.5";"42.3";"8.8";"51.1";"90.5";"5.8";"75.9";"24.8";"30.10"
"Václav Jurečka";"SK Slavia Prague";"FC Bohemians 1905 v SK Slavia Prague";"CZE - First League";"AM";"Midfield";"65.07";"1994-06-26";"11001.4";"1881.1";"771.8";"239.3";"1011.1";"65.0";"15.2";"80.2";"85.8";"2.8";"88.5";"8.3";"27.50"
"Igoh Ogbu";"SK Slavia Prague";"FC Bohemians 1905 v SK Slavia Prague";"CZE - First League";"CB";"Central Defender";"98.45";"2000-02-08";"9310.8";"1162.8";"373.9";"211.2";"585.1";"29.3";"11.0";"40.2";"70.4";"4.6";"70.4";"9.1";"30.40"
"Jan Bořil";"SK Slavia Prague";"FC Bohemians 1905 v SK Slavia Prague";"CZE - First League";"LCB";"Central Defender";"98.45";"1991-01-11";"9945.3";"1399.6";"593.3";"208.4";"801.7";"42.1";"8.2";"50.3";"75.0";"5.5";"74.0";"13.7";"28.20"
"Tomáš Vlček";"SK Slavia Prague";"FC Bohemians 1905 v SK Slavia Prague";"CZE - First League";"RCB";"Central Defender";"98.45";"2001-02-28";"9749.6";"1216.8";"459.8";"206.6";"666.4";"32.9";"10.1";"43.0";"69.5";"5.5";"67.6";"14.6";"29.50"
"Jan Matoušek";"FC Bohemians 1905";"FC Bohemians 1905 v SK Slavia Prague";"CZE - First League";"RF";"Wide Attacker";"85.77";"1998-05-09";"10029.4";"1242.4";"664.2";"449.1";"1113.3";"56.7";"21.0";"77.6";"75.6";"6.3";"69.3";"17.8";"32.70"
"Lukáš  Hůlka";"FC Bohemians 1905";"FC Bohemians 1905 v SK Slavia Prague";"CZE - First League";"LCB";"Central Defender";"98.45";"1995-03-31";"9569.5";"1296.3";"443.4";"204.8";"648.1";"30.2";"11.9";"42.1";"71.3";"8.2";"67.6";"13.7";"29.80"
"Daniel Köstl";"FC Bohemians 1905";"FC Bohemians 1905 v SK Slavia Prague";"CZE - First League";"RWB";"Full Back";"98.45";"1998-05-23";"9682.0";"1124.4";"477.2";"227.6";"704.8";"44.8";"11.9";"56.7";"80.4";"5.5";"77.7";"11.9";"29.30"
"Christos Zafeiris";"SK Slavia Prague";"FC Bohemians 1905 v SK Slavia Prague";"CZE - First League";"LDM";"Midfield";"80.23";"2003-02-23";"10478.5";"1641.2";"674.2";"185.1";"859.3";"55.0";"9.0";"63.9";"87.5";"6.7";"85.3";"12.3";"27.70"
"Adam Jánoš";"FC Bohemians 1905";"FC Bohemians 1905 v SK Slavia Prague";"CZE - First League";"LM";"Midfield";"85.77";"1992-07-20";"10482.7";"1696.7";"532.0";"182.6";"714.6";"46.2";"10.5";"56.7";"87.1";"2.1";"86.0";"13.6";"27.00"
"Vojtěch Smrž";"FC Bohemians 1905";"FC Bohemians 1905 v SK Slavia Prague";"CZE - First League";"RM";"Midfield";"73.52";"1997-01-20";"10295.2";"1592.6";"459.1";"84.5";"543.5";"42.8";"3.7";"46.5";"79.6";"4.9";"80.8";"13.5";"26.40"
"Muhamed Tijani";"SK Slavia Prague";"FC Bohemians 1905 v SK Slavia Prague";"CZE - First League";"CF";"Center Forward";"94.52";"2000-07-26";"9524.7";"1295.0";"614.2";"332.3";"946.5";"51.4";"16.2";"67.6";"81.9";"14.3";"77.1";"19.0";"31.50"
"Lukáš Provod";"SK Slavia Prague";"FC Bohemians 1905 v SK Slavia Prague";"CZE - First League";"LWB";"Full Back";"98.45";"1996-10-23";"10845.7";"1786.3";"907.8";"374.8";"1282.6";"57.6";"18.3";"75.9";"96.0";"6.4";"83.2";"14.6";"29.60"
"Jan Vondra";"FC Bohemians 1905";"FC Bohemians 1905 v SK Slavia Prague";"CZE - First League";"CB";"Central Defender";"98.45";"1995-09-13";"9137.1";"997.4";"288.9";"155.4";"444.3";"27.4";"5.5";"32.9";"73.1";"4.6";"67.6";"10.1";"30.40"
"Antonín Křapka";"FC Bohemians 1905";"FC Bohemians 1905 v SK Slavia Prague";"CZE - First League";"RCB";"Central Defender";"98.45";"1994-01-22";"9713.1";"1415.1";"519.2";"117.0";"636.3";"41.1";"7.3";"48.5";"72.2";"4.6";"77.7";"11.0";"26.90"
"Mojmír Chytil";"SK Slavia Prague";"FC Bohemians 1905 v SK Slavia Prague";"CZE - First League";"CF";"Center Forward";"80.23";"1999-04-29";"10099.3";"1343.9";"536.2";"330.9";"867.1";"50.5";"15.7";"66.2";"85.3";"6.7";"84.1";"19.1";"31.10"
"Oscar Dorley";"SK Slavia Prague";"FC Bohemians 1905 v SK Slavia Prague";"CZE - First League";"RDM";"Midfield";"98.45";"1998-07-19";"10099.7";"1672.0";"685.6";"258.7";"944.3";"53.0";"12.8";"65.8";"77.7";"5.5";"89.6";"13.7";"28.90"
"Michal Tomič";"SK Slavia Prague";"FC Bohemians 1905 v SK Slavia Prague";"CZE - First League";"RWB";"Full Back";"94.52";"1999-03-30";"10622.5";"1797.7";"643.7";"308.5";"952.2";"56.2";"14.3";"70.5";"87.6";"2.9";"74.3";"20.9";"28.70"
"Hayao Kawabe";"Standard de Liège";"KAA Gent v Standard de Liège";"BEL - Pro League";"RM";"Midfield";"67.98";"1995-09-08";"10047.2";"1408.6";"616.9";"251.5";"868.5";"56.9";"14.6";"71.5";"98.0";"4.0";"87.4";"15.9";"31.60"
"Tsuyoshi Watanabe";"KAA Gent";"KAA Gent v Standard de Liège";"BEL - Pro League";"CB";"Central Defender";"101.23";"1997-02-05";"8574.1";"1089.1";"396.5";"112.9";"509.4";"32.0";"5.3";"37.3";"81.8";"7.1";"59.6";"8.9";"28.90"
"Hugo Cuypers";"KAA Gent";"KAA Gent v Standard de Liège";"BEL - Pro League";"CF";"Center Forward";"101.23";"1997-02-07";"10761.2";"1747.0";"808.2";"168.9";"977.1";"67.6";"9.8";"77.3";"99.6";"12.4";"73.8";"18.7";"27.60"
"Hyun-Seok Hong";"KAA Gent";"KAA Gent v Standard de Liège";"BEL - Pro League";"AM";"Midfield";"76.17";"1999-06-16";"11312.3";"2034.7";"758.6";"121.7";"880.3";"65.0";"8.3";"73.3";"99.3";"5.9";"86.3";"28.4";"27.80"
"Wilfried Kanga Aka";"Standard de Liège";"KAA Gent v Standard de Liège";"BEL - Pro League";"CF";"Center Forward";"101.23";"1998-02-21";"8904.0";"887.3";"453.4";"155.6";"609.0";"43.6";"6.2";"49.8";"76.5";"12.4";"62.2";"18.7";"31.00"
"Archie Brown";"KAA Gent";"KAA Gent v Standard de Liège";"BEL - Pro League";"LWB";"Full Back";"101.23";"2002-05-28";"10566.5";"1586.1";"681.9";"287.2";"969.1";"49.8";"12.4";"62.2";"103.1";"7.1";"83.6";"19.6";"31.80"
"Sven Kums";"KAA Gent";"KAA Gent v Standard de Liège";"BEL - Pro League";"RDM";"Midfield";"101.23";"1988-02-26";"10936.4";"2122.2";"556.6";"32.9";"589.4";"44.5";"1.8";"46.2";"94.2";"3.6";"80.0";"8.0";"24.70"
"Tarik Tissoudali";"KAA Gent";"KAA Gent v Standard de Liège";"BEL - Pro League";"CF";"Center Forward";"76.17";"1993-04-02";"10241.8";"1488.8";"528.2";"109.9";"638.0";"54.4";"10.6";"65.0";"98.1";"7.1";"73.3";"15.4";"26.90"
"Kamal Sowah";"Standard de Liège";"KAA Gent v Standard de Liège";"BEL - Pro League";"CF";"Center Forward";"67.98";"2000-01-09";"11381.7";"1993.8";"707.0";"329.7";"1036.6";"67.5";"15.9";"83.4";"109.9";"10.6";"82.1";"17.2";"29.80"
"Ismaël Kandouss";"KAA Gent";"KAA Gent v Standard de Liège";"BEL - Pro League";"RCB";"Central Defender";"101.23";"1997-11-12";"9406.3";"1262.5";"322.7";"65.8";"388.5";"28.5";"2.7";"31.1";"88.9";"2.7";"63.1";"10.7";"27.80"
