"Player";"Team";"Match";"Competition";"Position";"Position Group";"Minutes Played";"Birthdate";"Distance P90";"Running Distance P90";"HSR Distance P90";"Sprinting Distance P90";"HI Distance P90";"Count HSR P90";"Count Sprint P90";"Count HI P90";"Count Medium Acceleration P90";"Count High Acceleration P90";"Count Medium Deceleration P90";"Count High Deceleration P90";"PSV-99"
"Gianni Stensness";"Viking FK";"Viking FK v Hamarkameratene Fotball";"NOR - Eliteserien";"RCB";"Central Defender";"94.24";"1999-02-07";"10088.7";"1468.8";"366.7";"92.6";"459.4";"32.5";"3.8";"36.3";"81.2";"4.8";"70.7";"11.5";"31.00"
"Pål Alexander Kirkevold";"Hamarkameratene Fotball";"Viking FK v Hamarkameratene Fotball";"NOR - Eliteserien";"CF";"Center Forward";"90.00";"1990-11-10";"10741.0";"1348.0";"538.0";"245.0";"783.0";"51.0";"13.0";"64.0";"92.0";"13.0";"79.0";"18.0";"29.50"
"Markus Solbakken";"Viking FK";"Viking FK v Hamarkameratene Fotball";"NOR - Eliteserien";"DM";"Midfield";"67.65";"2000-07-25";"11880.3";"2271.0";"526.8";"42.6";"569.4";"49.2";"4.0";"53.2";"105.1";"5.3";"94.5";"14.6";"25.10"
"John Olav Norheim";"Hamarkameratene Fotball";"Viking FK v Hamarkameratene Fotball";"NOR - Eliteserien";"CB";"Central Defender";"80.02";"1995-04-05";"9372.3";"1143.8";"393.7";"97.9";"491.5";"36.0";"6.7";"42.7";"84.4";"4.5";"75.4";"11.2";"27.10"
"David Brekalo";"Viking FK";"Viking FK v Hamarkameratene Fotball";"NOR - Eliteserien";"LCB";"Central Defender";"94.24";"1998-12-03";"10127.9";"1411.5";"423.1";"76.4";"499.5";"36.3";"5.7";"42.0";"92.6";"2.9";"77.4";"9.6";"26.40"
"Shayne Pattynama";"Viking FK";"Viking FK v Hamarkameratene Fotball";"NOR - Eliteserien";"LB";"Full Back";"94.24";"1998-08-11";"10651.2";"1530.9";"772.6";"268.4";"1041.0";"61.1";"12.4";"73.5";"99.3";"7.6";"68.8";"20.1";"28.80"
"William Albin Kurtović";"Hamarkameratene Fotball";"Viking FK v Hamarkameratene Fotball";"NOR - Eliteserien";"DM";"Midfield";"94.24";"1996-06-22";"11525.0";"2262.4";"627.4";"56.3";"683.8";"54.4";"5.7";"60.2";"108.9";"2.9";"86.9";"13.4";"25.40"
"Henrik Udahl";"Hamarkameratene Fotball";"Viking FK v Hamarkameratene Fotball";"NOR - Eliteserien";"CF";"Center Forward";"80.02";"1997-01-12";"11214.6";"1765.8";"659.1";"56.2";"715.3";"66.4";"3.4";"69.7";"95.6";"6.7";"82.1";"18.0";"25.60"
"Sander Svendsen";"Viking FK";"Viking FK v Hamarkameratene Fotball";"NOR - Eliteserien";"RF";"Wide Attacker";"67.65";"1997-08-06";"10514.0";"1624.4";"431.0";"82.5";"513.5";"43.9";"5.3";"49.2";"97.1";"5.3";"71.8";"16.0";"27.50"
"Aleksander Melgalvis Andreassen";"Hamarkameratene Fotball";"Viking FK v Hamarkameratene Fotball";"NOR - Eliteserien";"LWB";"Full Back";"94.24";"1989-08-10";"11132.5";"1849.9";"786.0";"229.2";"1015.2";"58.3";"14.3";"72.6";"101.2";"4.8";"93.6";"20.1";"28.50"
"Jens Martin Gammelby";"Hamarkameratene Fotball";"Viking FK v Hamarkameratene Fotball";"NOR - Eliteserien";"RWB";"Full Back";"94.24";"1995-02-05";"10411.5";"1628.3";"574.9";"142.3";"717.2";"50.6";"9.6";"60.2";"98.4";"10.5";"87.9";"13.4";"28.40"
"Kristian Lønstad Onsrud";"Hamarkameratene Fotball";"Viking FK v Hamarkameratene Fotball";"NOR - Eliteserien";"LM";"Midfield";"66.90";"1994-07-22";"12275.8";"2580.3";"878.5";"177.6";"1056.1";"71.3";"10.8";"82.1";"104.9";"5.4";"84.8";"20.2";"27.50"
"David Fällman";"Aalesunds FK";"Sandefjord Fotball v Aalesunds FK";"NOR - Eliteserien";"CB";"Central Defender";"96.37";"1990-02-04";"10173.0";"1390.6";"413.7";"122.3";"536.1";"31.8";"4.7";"36.4";"73.8";"3.7";"78.4";"11.2";"28.40"
"Filip Loftesnes-Bjune";"Sandefjord Fotball";"Sandefjord Fotball v Aalesunds FK";"NOR - Eliteserien";"RB";"Full Back";"90.45";"2005-04-08";"10423.9";"1500.5";"630.8";"172.1";"803.0";"52.7";"11.9";"64.7";"84.6";"7.0";"84.6";"19.9";"28.00"
"Federico Bikoro Akieme Nchama";"Sandefjord Fotball";"Sandefjord Fotball v Aalesunds FK";"NOR - Eliteserien";"LM";"Midfield";"90.45";"1996-03-17";"11090.5";"2098.5";"631.8";"177.1";"809.0";"52.7";"9.0";"61.7";"92.5";"7.0";"96.5";"18.9";"27.20"
"Alexander Ruud Tveter";"Sandefjord Fotball";"Sandefjord Fotball v Aalesunds FK";"NOR - Eliteserien";"CF";"Center Forward";"90.45";"1991-03-07";"11559.2";"1903.5";"686.6";"175.1";"861.7";"58.7";"8.0";"66.7";"66.7";"7.0";"71.6";"16.9";"27.50"
"Sander Moen Foss";"Sandefjord Fotball";"Sandefjord Fotball v Aalesunds FK";"NOR - Eliteserien";"LCB";"Central Defender";"96.37";"1998-12-31";"9774.2";"1337.3";"373.6";"77.5";"451.1";"28.0";"5.6";"33.6";"77.5";"8.4";"71.9";"14.9";"27.10"
"Vetle Walle Egeli";"Sandefjord Fotball";"Sandefjord Fotball v Aalesunds FK";"NOR - Eliteserien";"LB";"Full Back";"96.37";"2004-02-02";"10547.5";"1326.1";"642.5";"155.0";"797.6";"53.2";"12.1";"65.4";"77.5";"3.7";"81.2";"18.7";"28.10"
"Alexander Munksgaard Nielsen";"Aalesunds FK";"Sandefjord Fotball v Aalesunds FK";"NOR - Eliteserien";"RWB";"Full Back";"96.37";"1997-12-13";"10538.1";"1405.5";"612.6";"164.4";"777.0";"50.4";"9.3";"59.8";"82.2";"6.5";"81.2";"14.0";"28.30"
"Keanin Ayer Boya";"Sandefjord Fotball";"Sandefjord Fotball v Aalesunds FK";"NOR - Eliteserien";"RM";"Midfield";"96.37";"2000-04-21";"11285.3";"2152.6";"739.6";"116.7";"856.4";"64.4";"8.4";"72.8";"99.0";"5.6";"106.5";"30.8";"26.30"
"Danilo Al Saed";"Sandefjord Fotball";"Sandefjord Fotball v Aalesunds FK";"NOR - Eliteserien";"LF";"Wide Attacker";"78.52";"1999-02-24";"12108.5";"2089.5";"935.3";"418.4";"1353.7";"63.0";"22.9";"86.0";"87.1";"10.3";"77.9";"20.6";"28.70"
"Filip Ottosson";"Sandefjord Fotball";"Sandefjord Fotball v Aalesunds FK";"NOR - Eliteserien";"DM";"Midfield";"96.37";"1996-09-12";"10750.1";"1476.5";"405.3";"97.1";"502.4";"30.8";"4.7";"35.5";"72.8";"4.7";"82.2";"6.5";"27.10"
"Jakob Maslö Dunsby";"Sandefjord Fotball";"Sandefjord Fotball v Aalesunds FK";"NOR - Eliteserien";"RF";"Wide Attacker";"78.52";"2000-03-13";"11165.2";"1761.7";"1030.4";"357.6";"1388.1";"74.5";"22.9";"97.4";"91.7";"12.6";"86.0";"24.1";"29.60"
"Jesper Taaje";"Sandefjord Fotball";"Sandefjord Fotball v Aalesunds FK";"NOR - Eliteserien";"RCB";"Central Defender";"96.37";"1997-10-25";"9733.1";"1310.3";"312.9";"90.6";"403.4";"31.8";"4.7";"36.4";"69.1";"4.7";"67.2";"12.1";"29.20"
"Kristoffer Ramos Barmen";"Aalesunds FK";"Sandefjord Fotball v Aalesunds FK";"NOR - Eliteserien";"LM";"Midfield";"78.52";"1993-08-19";"12106.2";"2345.1";"848.2";"84.8";"933.0";"75.6";"5.7";"81.4";"84.8";"6.9";"96.3";"12.6";"25.20"
"Moses Ebiye";"Aalesunds FK";"Sandefjord Fotball v Aalesunds FK";"NOR - Eliteserien";"CF";"Center Forward";"96.37";"1997-04-28";"11119.0";"2001.3";"770.5";"208.3";"978.7";"65.4";"16.8";"82.2";"79.4";"13.1";"77.5";"23.3";"27.80"
"John Kitolano";"Aalesunds FK";"Sandefjord Fotball v Aalesunds FK";"NOR - Eliteserien";"LWB";"Full Back";"71.47";"1999-10-18";"10909.1";"1553.9";"683.8";"301.0";"984.7";"61.7";"15.1";"76.8";"83.1";"8.8";"71.8";"25.2";"29.70"
"Nikolai Søyset Hopland";"Aalesunds FK";"Sandefjord Fotball v Aalesunds FK";"NOR - Eliteserien";"DM";"Midfield";"96.37";"2004-07-24";"10880.9";"1461.6";"452.9";"202.7";"655.6";"34.6";"8.4";"43.0";"71.9";"3.7";"78.4";"9.3";"29.10"
"Markus Seehusen Karlsbakk";"Aalesunds FK";"Sandefjord Fotball v Aalesunds FK";"NOR - Eliteserien";"CF";"Center Forward";"96.37";"2000-05-07";"11694.3";"2262.8";"735.0";"170.0";"904.9";"66.3";"12.1";"78.4";"93.4";"1.9";"95.3";"21.5";"26.60"
"Lasse Selvåg Nordås";"FK Bodo/Glimt";"FK Bodo/Glimt v SK Brann";"NOR - Eliteserien";"CF";"Center Forward";"66.95";"2002-02-10";"11757.1";"1715.3";"696.3";"291.7";"988.1";"68.6";"12.1";"80.7";"121.0";"18.8";"106.2";"33.6";"30.50"
"Svenn Crone";"SK Brann";"FK Bodo/Glimt v SK Brann";"NOR - Eliteserien";"RB";"Full Back";"96.65";"1995-05-20";"10911.7";"1462.9";"642.5";"233.7";"876.3";"57.7";"13.0";"70.8";"108.0";"7.4";"91.3";"18.6";"31.50"
"Mathias Knutsen Rasmussen";"SK Brann";"FK Bodo/Glimt v SK Brann";"NOR - Eliteserien";"RW";"Wide Attacker";"96.65";"1997-11-25";"11571.0";"1949.0";"666.7";"136.0";"802.7";"54.0";"8.4";"62.4";"112.7";"7.4";"93.1";"18.6";"28.80"
"Frederik Lindbøg Børsting";"SK Brann";"FK Bodo/Glimt v SK Brann";"NOR - Eliteserien";"CF";"Center Forward";"86.15";"1995-02-13";"12718.0";"2616.9";"833.7";"276.8";"1110.5";"71.0";"12.5";"83.6";"118.0";"3.1";"87.8";"19.8";"28.40"
"Bård Finne";"SK Brann";"FK Bodo/Glimt v SK Brann";"NOR - Eliteserien";"AM";"Midfield";"67.55";"1995-02-13";"12056.4";"1818.7";"690.2";"359.7";"1049.9";"65.3";"14.7";"79.9";"101.3";"8.0";"110.6";"17.3";"29.80"
"Sivert Heltne Nilsen";"SK Brann";"FK Bodo/Glimt v SK Brann";"NOR - Eliteserien";"DM";"Midfield";"96.65";"1991-10-02";"12876.6";"2451.8";"710.5";"149.0";"859.5";"54.0";"7.4";"61.5";"109.9";"5.6";"108.9";"12.1";"26.70"
"Japhet Sery Larsen";"SK Brann";"FK Bodo/Glimt v SK Brann";"NOR - Eliteserien";"RCB";"Central Defender";"96.65";"2000-04-10";"10143.5";"1108.1";"303.6";"161.1";"464.7";"26.1";"6.5";"32.6";"99.6";"5.6";"77.3";"10.2";"30.00"
"Marius Lode";"FK Bodo/Glimt";"FK Bodo/Glimt v SK Brann";"NOR - Eliteserien";"LCB";"Central Defender";"96.65";"1993-03-11";"11067.3";"1743.2";"496.3";"179.7";"676.0";"41.0";"12.1";"53.1";"102.4";"8.4";"107.1";"14.0";"28.70"
"Joel Mugisha Mvuka";"FK Bodo/Glimt";"FK Bodo/Glimt v SK Brann";"NOR - Eliteserien";"RW";"Wide Attacker";"96.65";"2002-11-12";"11206.9";"1949.0";"839.0";"335.2";"1174.2";"74.5";"18.6";"93.1";"112.7";"16.8";"96.8";"37.2";"30.70"
"Amahl William Pellegrino";"FK Bodo/Glimt";"FK Bodo/Glimt v SK Brann";"NOR - Eliteserien";"LW";"Wide Attacker";"96.65";"1990-06-18";"11076.6";"1721.8";"685.4";"239.3";"924.7";"56.8";"13.0";"69.8";"118.3";"12.1";"107.1";"25.1";"31.00"
"Fredrik André Bjørkan";"FK Bodo/Glimt";"FK Bodo/Glimt v SK Brann";"NOR - Eliteserien";"LB";"Full Back";"96.65";"1998-08-21";"12049.7";"2117.5";"1002.9";"330.6";"1333.5";"82.9";"19.6";"102.4";"128.5";"11.2";"97.8";"27.9";"28.80"
"Odin Lurås Bjørtuft";"FK Bodo/Glimt";"FK Bodo/Glimt v SK Brann";"NOR - Eliteserien";"RCB";"Central Defender";"96.65";"1998-12-19";"10970.4";"1535.5";"581.1";"219.8";"800.8";"44.7";"9.3";"54.0";"98.7";"8.4";"92.2";"15.8";"30.20"
"Felix Horn Myhre";"SK Brann";"FK Bodo/Glimt v SK Brann";"NOR - Eliteserien";"LW";"Wide Attacker";"96.65";"1999-03-04";"12435.2";"2460.2";"927.5";"221.6";"1149.1";"73.6";"15.8";"89.4";"129.4";"11.2";"132.2";"32.6";"27.30"
"Ruben Kristiansen";"SK Brann";"FK Bodo/Glimt v SK Brann";"NOR - Eliteserien";"LCB";"Central Defender";"96.65";"1988-02-20";"11540.3";"1379.1";"538.2";"257.9";"796.2";"39.1";"12.1";"51.2";"108.0";"5.6";"92.2";"14.9";"31.20"
"Niklas Jensen Wassberg";"SK Brann";"FK Bodo/Glimt v SK Brann";"NOR - Eliteserien";"CF";"Center Forward";"67.55";"2004-06-12";"12589.3";"2159.7";"1060.5";"403.7";"1464.2";"83.9";"22.6";"106.6";"127.9";"14.7";"113.2";"29.3";"29.10"
"David Möller Wolfe";"SK Brann";"FK Bodo/Glimt v SK Brann";"NOR - Eliteserien";"LB";"Full Back";"80.99";"2002-04-23";"11354.7";"1591.3";"764.5";"509.0";"1273.5";"66.7";"24.4";"91.1";"121.1";"18.9";"101.1";"21.1";"31.30"
"Patrick Berg";"FK Bodo/Glimt";"FK Bodo/Glimt v SK Brann";"NOR - Eliteserien";"DM";"Midfield";"96.65";"1997-11-24";"12554.4";"2395.0";"853.0";"276.6";"1129.5";"63.3";"13.0";"76.4";"124.8";"8.4";"113.6";"25.1";"29.50"
"Ban-Suk Oh";"Incheon United FC";"Pohang Steelers FC v Incheon United FC";"KOR - K League 1";"LCB";"Central Defender";"100.45";"1988-05-20";"9080.6";"942.6";"266.1";"70.8";"336.9";"16.1";"3.6";"19.7";"69.0";"2.7";"59.1";"9.0";"29.30"
"Seong-Hoon Cheon";"Incheon United FC";"Pohang Steelers FC v Incheon United FC";"KOR - K League 1";"CF";"Center Forward";"100.45";"2000-09-21";"9746.3";"1269.6";"460.5";"198.9";"659.4";"43.0";"8.1";"51.1";"73.5";"7.2";"67.2";"9.9";"29.10"
"Jin-Ho Shin";"Incheon United FC";"Pohang Steelers FC v Incheon United FC";"KOR - K League 1";"LM";"Midfield";"100.45";"1988-09-07";"10283.9";"1167.4";"315.4";"90.5";"405.9";"34.9";"2.7";"37.6";"69.0";"4.5";"75.3";"9.9";"27.20"
"Sung-Dong Baek";"Pohang Steelers FC";"Pohang Steelers FC v Incheon United FC";"KOR - K League 1";"LW";"Wide Attacker";"89.42";"1991-08-13";"9854.5";"1353.7";"736.7";"363.3";"1100.1";"48.3";"19.1";"67.4";"81.5";"11.1";"70.5";"19.1";"30.20"
"Oberdan Alionço de Lima";"Pohang Steelers FC";"Pohang Steelers FC v Incheon United FC";"KOR - K League 1";"RDM";"Midfield";"100.45";"1995-07-30";"10478.3";"1657.5";"586.9";"161.3";"748.1";"43.9";"6.3";"50.2";"83.3";"6.3";"75.3";"17.0";"29.30"
"Jun-Yub Kim";"Incheon United FC";"Pohang Steelers FC v Incheon United FC";"KOR - K League 1";"RWB";"Full Back";"80.35";"1988-05-10";"9981.2";"1599.5";"696.7";"224.0";"920.7";"57.1";"13.4";"70.6";"87.4";"10.1";"76.2";"20.2";"28.90"
"Dong-Min Kim";"Incheon United FC";"Pohang Steelers FC v Incheon United FC";"KOR - K League 1";"RCB";"Central Defender";"100.45";"1994-08-16";"9459.6";"1069.8";"375.4";"49.3";"424.7";"29.6";"2.7";"32.3";"72.6";"2.7";"59.1";"11.6";"25.70"
"Gerso Fernandes";"Incheon United FC";"Pohang Steelers FC v Incheon United FC";"KOR - K League 1";"LF";"Wide Attacker";"85.85";"1991-02-23";"9408.9";"1051.5";"471.8";"419.3";"891.1";"36.7";"16.8";"53.5";"80.7";"5.2";"61.9";"25.2";"31.10"
"Young-Jun Goh";"Pohang Steelers FC";"Pohang Steelers FC v Incheon United FC";"KOR - K League 1";"AM";"Midfield";"83.58";"2001-07-09";"10262.0";"1547.4";"544.9";"135.7";"680.5";"36.6";"6.5";"43.1";"71.1";"5.4";"72.1";"10.8";"27.70"
"Seung-Mo Lee";"Pohang Steelers FC";"Pohang Steelers FC v Incheon United FC";"KOR - K League 1";"LDM";"Midfield";"65.52";"1998-03-30";"10597.5";"1530.2";"537.1";"104.4";"641.5";"31.6";"5.5";"37.1";"76.9";"4.1";"65.9";"5.5";"26.30"
"José Joaquim de Carvalho";"Pohang Steelers FC";"Pohang Steelers FC v Incheon United FC";"KOR - K League 1";"CF";"Center Forward";"65.52";"1997-03-06";"9576.9";"1432.7";"450.5";"142.9";"593.4";"41.2";"5.5";"46.7";"72.8";"5.5";"63.2";"17.9";"28.70"
"Ji-Hwan Mun";"Incheon United FC";"Pohang Steelers FC v Incheon United FC";"KOR - K League 1";"RM";"Midfield";"80.35";"1994-07-26";"9784.1";"1127.9";"328.2";"79.5";"407.7";"31.4";"2.2";"33.6";"71.7";"5.6";"63.8";"19.0";"27.50"
"Hernandes Rodrigues da Silva";"Incheon United FC";"Pohang Steelers FC v Incheon United FC";"KOR - K League 1";"RF";"Wide Attacker";"85.85";"1999-09-02";"9805.1";"1391.1";"563.0";"257.9";"820.9";"53.5";"13.6";"67.1";"93.3";"9.4";"74.4";"16.8";"31.30"
"Chang-Rae Ha";"Pohang Steelers FC";"Pohang Steelers FC v Incheon United FC";"KOR - K League 1";"RCB";"Central Defender";"100.45";"1994-10-16";"8978.5";"946.1";"363.8";"169.3";"533.1";"25.1";"8.1";"33.2";"69.0";"4.5";"62.7";"6.3";"31.60"
"Sang-Min Sim";"Pohang Steelers FC";"Pohang Steelers FC v Incheon United FC";"KOR - K League 1";"LB";"Full Back";"100.45";"1993-05-21";"9792.9";"1383.4";"620.0";"275.1";"895.1";"48.4";"11.6";"60.0";"95.0";"9.0";"75.3";"12.5";"30.40"
"Alex Grant";"Pohang Steelers FC";"Pohang Steelers FC v Incheon United FC";"KOR - K League 1";"LCB";"Central Defender";"100.45";"1994-01-23";"9603.9";"1353.8";"437.2";"73.5";"510.7";"31.4";"3.6";"34.9";"77.9";"6.3";"63.6";"5.4";"26.70"
"Han-Jin Kwon";"Incheon United FC";"Pohang Steelers FC v Incheon United FC";"KOR - K League 1";"CB";"Central Defender";"100.45";"1988-05-19";"8702.5";"854.8";"283.1";"94.1";"377.2";"23.3";"4.5";"27.8";"66.3";"4.5";"61.8";"4.5";"30.50"
"Ji-Sung  Eom";"Gwangju FC";"Gwangju FC v Jeju United FC";"KOR - K League 1";"LF";"Wide Attacker";"99.15";"2002-05-09";"9332.2";"1234.5";"541.9";"117.1";"659.0";"49.9";"6.4";"56.3";"116.2";"10.9";"87.1";"21.8";"28.30"
"Timo Letschert";"Gwangju FC";"Gwangju FC v Jeju United FC";"KOR - K League 1";"RCB";"Central Defender";"86.43";"1993-05-25";"9152.0";"1029.9";"307.2";"104.1";"411.3";"30.2";"6.2";"36.4";"114.5";"4.2";"91.6";"11.5";"26.50"
"Hyun-Beom Ahn";"Jeju United FC";"Gwangju FC v Jeju United FC";"KOR - K League 1";"RB";"Full Back";"99.15";"1994-12-21";"9389.4";"1428.7";"517.4";"226.9";"744.3";"47.2";"11.8";"59.0";"114.4";"11.8";"89.9";"27.2";"29.30"
"Ju-Кong Kim";"Jeju United FC";"Gwangju FC v Jeju United FC";"KOR - K League 1";"RW";"Wide Attacker";"86.92";"1996-04-23";"9968.1";"1394.7";"543.6";"140.8";"684.4";"49.7";"9.3";"59.0";"127.4";"9.3";"91.1";"21.7";"27.60"
"Jin-Su Seo";"Jeju United FC";"Gwangju FC v Jeju United FC";"KOR - K League 1";"CF";"Center Forward";"86.92";"2000-10-18";"10763.3";"1418.5";"438.0";"129.4";"567.4";"39.3";"9.3";"48.7";"123.2";"7.2";"109.8";"22.8";"26.00"
"Bong-Soo Kim";"Jeju United FC";"Gwangju FC v Jeju United FC";"KOR - K League 1";"LM";"Midfield";"99.15";"1999-12-26";"9671.7";"1239.9";"396.7";"94.4";"491.1";"40.8";"4.5";"45.4";"111.6";"8.2";"99.8";"15.4";"26.10"
"Joo-Won Kim";"Jeju United FC";"Gwangju FC v Jeju United FC";"KOR - K League 1";"LCB";"Central Defender";"99.15";"1991-07-29";"9346.7";"1114.7";"325.0";"89.9";"414.8";"26.3";"4.5";"30.9";"109.8";"7.3";"79.9";"10.9";"26.40"
"Tae-Hyun An";"Jeju United FC";"Gwangju FC v Jeju United FC";"KOR - K League 1";"LB";"Full Back";"99.15";"1993-03-01";"9993.9";"1497.7";"653.6";"244.2";"897.7";"61.7";"10.9";"72.6";"118.9";"20.0";"97.1";"30.9";"28.90"
"Oh-Kyu Kim";"Jeju United FC";"Gwangju FC v Jeju United FC";"KOR - K League 1";"RCB";"Central Defender";"99.15";"1989-06-20";"8500.8";"862.3";"272.3";"64.4";"336.8";"25.4";"3.6";"29.0";"110.7";"6.4";"83.5";"10.9";"29.70"
"Chang-Min Lee";"Jeju United FC";"Gwangju FC v Jeju United FC";"KOR - K League 1";"RM";"Midfield";"99.15";"1994-01-20";"10489.6";"1598.5";"431.2";"76.2";"507.4";"40.8";"3.6";"44.5";"111.6";"6.4";"98.9";"14.5";"26.40"
"Sandro César Cordovil de Lima";"Gwangju FC";"Gwangju FC v Jeju United FC";"KOR - K League 1";"CF";"Center Forward";"86.43";"1990-10-28";"9969.5";"1371.4";"621.7";"239.5";"861.2";"61.4";"13.5";"75.0";"121.8";"16.7";"97.9";"17.7";"28.10"
"Jasir Asani";"Gwangju FC";"Gwangju FC v Jeju United FC";"KOR - K League 1";"RF";"Wide Attacker";"86.43";"1995-05-19";"10053.8";"1407.8";"745.6";"336.3";"1081.9";"60.4";"15.6";"76.0";"122.9";"10.4";"96.8";"22.9";"29.60"
"Ja-Cheol Koo";"Jeju United FC";"Gwangju FC v Jeju United FC";"KOR - K League 1";"CF";"Center Forward";"92.03";"1989-02-27";"10749.5";"1585.2";"399.0";"25.4";"424.4";"39.1";"1.0";"40.1";"128.1";"2.0";"109.5";"14.7";"24.60"
"Min-Ki Lee";"Gwangju FC";"Gwangju FC v Jeju United FC";"KOR - K League 1";"LB";"Full Back";"99.15";"1993-05-19";"10259.0";"1387.0";"745.2";"223.3";"968.5";"59.0";"9.1";"68.1";"121.6";"14.5";"104.4";"25.4";"27.70"
"Isnairo Reis Silva Morais";"Jeju United FC";"Gwangju FC v Jeju United FC";"KOR - K League 1";"LW";"Wide Attacker";"96.71";"1993-01-06";"10644.4";"1457.3";"667.3";"366.7";"1033.9";"57.7";"18.6";"76.3";"114.5";"8.4";"88.4";"21.4";"30.00"
"Ho-Yeon Jeong";"Gwangju FC";"Gwangju FC v Jeju United FC";"KOR - K League 1";"RM";"Midfield";"99.15";"2000-09-28";"10534.9";"1640.2";"562.8";"153.4";"716.2";"45.4";"8.2";"53.6";"118.0";"7.3";"101.7";"17.2";"27.30"
"Soon-Min Lee";"Gwangju FC";"Gwangju FC v Jeju United FC";"KOR - K League 1";"DM";"Midfield";"86.43";"1994-05-22";"10265.2";"1241.2";"328.0";"63.5";"391.5";"32.3";"2.1";"34.4";"107.3";"9.4";"85.4";"15.6";"27.10"
"Young-Kyu Ahn";"Gwangju FC";"Gwangju FC v Jeju United FC";"KOR - K League 1";"LCB";"Central Defender";"99.15";"1989-12-04";"9056.3";"1134.6";"258.7";"44.5";"303.2";"25.4";"1.8";"27.2";"111.6";"6.4";"86.2";"10.0";"25.80"
"Heui-Kyun Lee";"Gwangju FC";"Gwangju FC v Jeju United FC";"KOR - K League 1";"LM";"Midfield";"64.75";"1998-04-29";"11215.6";"1991.8";"877.1";"255.8";"1132.8";"70.9";"11.1";"82.0";"127.9";"6.9";"102.9";"25.0";"28.00"
"Hyeon-Seok Doo";"Gwangju FC";"Gwangju FC v Jeju United FC";"KOR - K League 1";"RB";"Full Back";"99.15";"1995-12-21";"10028.4";"1280.8";"397.6";"117.1";"514.7";"38.1";"5.4";"43.6";"114.4";"6.4";"96.2";"14.5";"26.80"
"Tiago Pereira da Silva";"Daejeon Hana Citizen FC";"Daejeon Hana Citizen FC v Jeju United FC";"KOR - K League 1";"CF";"Center Forward";"87.08";"1993-10-28";"8959.7";"1113.1";"485.8";"161.2";"647.0";"43.4";"11.4";"54.8";"109.6";"6.2";"83.7";"20.7";"27.80"
"Se-Jong Ju";"Daejeon Hana Citizen FC";"Daejeon Hana Citizen FC v Jeju United FC";"KOR - K League 1";"DM";"Midfield";"87.08";"1990-10-30";"9371.0";"1347.7";"267.7";"58.9";"326.6";"27.9";"3.1";"31.0";"85.8";"4.1";"80.6";"12.4";"25.20"
"Jin-Su Seo";"Jeju United FC";"Daejeon Hana Citizen FC v Jeju United FC";"KOR - K League 1";"CF";"Center Forward";"86.74";"2000-10-18";"9993.0";"1459.9";"471.1";"157.7";"628.8";"38.4";"9.3";"47.7";"96.5";"4.2";"86.1";"17.6";"28.40"
"Anton Krivotsyuk";"Daejeon Hana Citizen FC";"Daejeon Hana Citizen FC v Jeju United FC";"KOR - K League 1";"LCB";"Central Defender";"100.45";"1998-08-20";"9755.3";"1297.4";"518.8";"262.5";"781.3";"39.4";"14.3";"53.8";"79.7";"3.6";"60.9";"9.9";"29.50"
"Joo-Won Kim";"Jeju United FC";"Daejeon Hana Citizen FC v Jeju United FC";"KOR - K League 1";"CB";"Central Defender";"100.45";"1991-07-29";"8535.9";"887.9";"206.1";"65.4";"271.5";"21.5";"2.7";"24.2";"81.5";"4.5";"68.1";"7.2";"26.00"
"Tae-Hyun An";"Jeju United FC";"Daejeon Hana Citizen FC v Jeju United FC";"KOR - K League 1";"RWB";"Full Back";"100.45";"1993-03-01";"8894.3";"1059.9";"517.0";"174.7";"691.7";"48.4";"9.9";"58.2";"99.5";"7.2";"77.9";"20.6";"29.30"
"Oh-Kyu Kim";"Jeju United FC";"Daejeon Hana Citizen FC v Jeju United FC";"KOR - K League 1";"RCB";"Central Defender";"100.45";"1989-06-20";"8224.1";"740.1";"214.1";"103.0";"317.2";"18.8";"5.4";"24.2";"79.7";"6.3";"56.4";"11.6";"31.60"
"Woon Jeong";"Jeju United FC";"Daejeon Hana Citizen FC v Jeju United FC";"KOR - K League 1";"LCB";"Central Defender";"100.45";"1989-06-30";"8915.8";"976.6";"355.7";"114.7";"470.4";"36.7";"5.4";"42.1";"83.3";"5.4";"64.5";"11.6";"28.00"
"Chang-Min Lee";"Jeju United FC";"Daejeon Hana Citizen FC v Jeju United FC";"KOR - K League 1";"RM";"Midfield";"100.45";"1994-01-20";"9977.5";"1473.0";"437.2";"148.7";"586.0";"39.4";"6.3";"45.7";"84.2";"3.6";"76.2";"10.8";"28.70"
"Ju-Yong Lee";"Jeju United FC";"Daejeon Hana Citizen FC v Jeju United FC";"KOR - K League 1";"LWB";"Full Back";"81.13";"1992-09-26";"10242.5";"1662.9";"569.1";"296.2";"865.3";"54.4";"13.3";"67.7";"118.7";"8.9";"91.0";"24.4";"29.50"
"Jae-Suk Oh";"Daejeon Hana Citizen FC";"Daejeon Hana Citizen FC v Jeju United FC";"KOR - K League 1";"LWB";"Full Back";"93.30";"1990-01-04";"9786.2";"1603.2";"661.7";"165.0";"826.7";"51.1";"12.5";"63.7";"104.2";"10.6";"77.2";"23.2";"27.80"
