"Player";"Team";"Match";"Competition";"Position";"Position Group";"Minutes Played";"Birthdate";"Distance P90";"Running Distance P90";"HSR Distance P90";"Sprinting Distance P90";"HI Distance P90";"Count HSR P90";"Count Sprint P90";"Count HI P90";"Count Medium Acceleration P90";"Count High Acceleration P90";"Count Medium Deceleration P90";"Count High Deceleration P90";"PSV-99"
"Denys Bezborodko";"FC Kolos Kovalivka";"FC Kolos Kovalivka v Veres Rivne";"UKR - Premier League";"CF";"Center Forward";"84.25";"1994-05-31";"10224.2";"1225.3";"584.3";"116.4";"700.8";"50.2";"5.3";"55.5";"79.1";"5.3";"66.2";"13.9";"27.70"
"Maksym Marusych";"Veres Rivne";"FC Kolos Kovalivka v Veres Rivne";"UKR - Premier League";"CF";"Center Forward";"83.85";"1993-07-17";"9910.2";"1262.3";"641.9";"289.8";"931.7";"58.0";"11.8";"69.8";"86.9";"2.1";"76.2";"20.4";"30.60"
"Andriy Tsurikov";"FC Kolos Kovalivka";"FC Kolos Kovalivka v Veres Rivne";"UKR - Premier League";"LWB";"Full Back";"98.37";"1992-10-05";"9993.6";"1338.5";"604.8";"231.5";"836.2";"54.9";"11.9";"66.8";"87.8";"8.2";"72.3";"15.6";"30.80"
"Sergiy Myakushko";"FC Kolos Kovalivka";"FC Kolos Kovalivka v Veres Rivne";"UKR - Premier League";"AM";"Midfield";"70.39";"1993-04-15";"10627.6";"1786.2";"594.5";"191.8";"786.3";"51.1";"10.2";"61.4";"94.6";"2.6";"79.3";"10.2";"30.50"
"Denys Balan";"Veres Rivne";"FC Kolos Kovalivka v Veres Rivne";"UKR - Premier League";"RWB";"Full Back";"87.80";"1993-08-18";"10114.2";"1508.9";"596.6";"139.4";"736.0";"43.1";"8.2";"51.3";"91.2";"3.1";"74.8";"14.4";"28.10"
"Valeriy Bondarenko";"FC Kolos Kovalivka";"FC Kolos Kovalivka v Veres Rivne";"UKR - Premier League";"LCB";"Central Defender";"98.37";"1994-02-03";"9452.9";"989.9";"332.1";"70.4";"402.6";"26.5";"3.7";"30.2";"76.9";"2.7";"63.1";"10.1";"27.10"
"Nikolay Zolotov";"FC Kolos Kovalivka";"FC Kolos Kovalivka v Veres Rivne";"UKR - Premier League";"RCB";"Central Defender";"98.37";"1994-11-11";"9765.8";"1205.9";"431.8";"177.5";"609.3";"34.8";"6.4";"41.2";"81.4";"4.6";"65.0";"12.8";"30.30"
"Andriy Bogdanov";"FC Kolos Kovalivka";"FC Kolos Kovalivka v Veres Rivne";"UKR - Premier League";"LM";"Midfield";"84.25";"1990-01-21";"10690.0";"1492.3";"419.8";"83.3";"503.1";"34.2";"3.2";"37.4";"82.3";"3.2";"68.4";"11.8";"27.10"
"Semen Vovchenko";"Veres Rivne";"FC Kolos Kovalivka v Veres Rivne";"UKR - Premier League";"LCB";"Central Defender";"98.37";"1999-06-13";"9348.6";"995.4";"227.8";"19.2";"247.0";"27.4";"1.8";"29.3";"86.9";"0.0";"69.5";"9.1";"24.00"
"Vasyl Kurko";"Veres Rivne";"FC Kolos Kovalivka v Veres Rivne";"UKR - Premier League";"RCB";"Central Defender";"98.37";"1995-04-25";"9414.5";"1050.3";"296.4";"14.6";"311.1";"29.3";"1.8";"31.1";"81.4";"2.7";"64.0";"4.6";"24.60"
"Mykyta Burda";"FC Kolos Kovalivka";"FC Kolos Kovalivka v Veres Rivne";"UKR - Premier League";"CB";"Central Defender";"98.37";"1995-03-24";"9313.8";"1074.1";"325.7";"105.2";"430.9";"25.6";"3.7";"29.3";"76.9";"2.7";"65.9";"10.1";"30.90"
"Andriy Bliznichenko";"Veres Rivne";"FC Kolos Kovalivka v Veres Rivne";"UKR - Premier League";"AM";"Midfield";"75.55";"1994-07-24";"10790.5";"1785.7";"707.6";"232.3";"939.9";"60.8";"7.1";"67.9";"89.3";"6.0";"81.0";"14.3";"29.90"
"Valeriy Luchkevych";"FC Kolos Kovalivka";"FC Kolos Kovalivka v Veres Rivne";"UKR - Premier League";"RWB";"Full Back";"98.37";"1996-01-11";"10245.2";"1265.3";"643.2";"367.8";"1011.0";"47.6";"14.6";"62.2";"91.5";"4.6";"70.4";"12.8";"31.60"
"Roman  Didyk";"FC Rukh Lviv";"Polissya Zhytomyr v FC Rukh Lviv";"UKR - Premier League";"LCB";"Central Defender";"95.25";"2002-12-02";"8763.8";"926.0";"221.1";"29.3";"250.4";"21.7";"1.9";"23.6";"70.9";"6.6";"53.9";"8.5";"25.70"
"Vitaliy Roman";"FC Rukh Lviv";"Polissya Zhytomyr v FC Rukh Lviv";"UKR - Premier League";"LB";"Full Back";"95.25";"2003-04-15";"9244.7";"1131.0";"458.3";"104.9";"563.1";"40.6";"5.7";"46.3";"80.3";"4.7";"65.2";"18.0";"27.50"
"Yuriy Klymchuk";"FC Rukh Lviv";"Polissya Zhytomyr v FC Rukh Lviv";"UKR - Premier League";"CF";"Center Forward";"95.25";"1997-05-05";"9591.5";"1320.9";"480.0";"189.9";"669.9";"42.5";"7.6";"50.1";"71.8";"6.6";"59.5";"10.4";"30.40"
"Vladyslav Ogirya";"Polissya Zhytomyr";"Polissya Zhytomyr v FC Rukh Lviv";"UKR - Premier League";"DM";"Midfield";"95.25";"1990-04-03";"9549.9";"984.6";"303.3";"99.2";"402.5";"28.3";"5.7";"34.0";"77.5";"6.6";"63.3";"11.3";"26.10"
"Mykyta Kravchenko";"Polissya Zhytomyr";"Polissya Zhytomyr v FC Rukh Lviv";"UKR - Premier League";"RB";"Full Back";"95.25";"1997-06-14";"9754.0";"1288.8";"600.0";"405.4";"1005.4";"48.2";"17.0";"65.2";"83.1";"8.5";"59.5";"17.0";"29.80"
"Borys Krushynskyi";"Polissya Zhytomyr";"Polissya Zhytomyr v FC Rukh Lviv";"UKR - Premier League";"LM";"Midfield";"70.27";"2002-05-10";"10981.4";"1457.5";"471.3";"117.8";"589.2";"44.8";"7.7";"52.5";"84.5";"6.4";"71.7";"11.5";"27.30"
"Béni Makouana";"Polissya Zhytomyr";"Polissya Zhytomyr v FC Rukh Lviv";"UKR - Premier League";"LW";"Wide Attacker";"95.25";"2002-09-28";"9395.0";"1031.8";"640.6";"373.2";"1013.9";"50.1";"19.8";"69.9";"70.9";"11.3";"65.2";"24.6";"30.50"
"Oleksiy Sych";"FC Rukh Lviv";"Polissya Zhytomyr v FC Rukh Lviv";"UKR - Premier League";"RB";"Full Back";"95.25";"2001-04-01";"9890.1";"1245.4";"588.7";"263.6";"852.3";"52.0";"12.3";"64.3";"86.9";"7.6";"73.7";"14.2";"29.60"
"Bogdan Slyubyk";"FC Rukh Lviv";"Polissya Zhytomyr v FC Rukh Lviv";"UKR - Premier League";"RCB";"Central Defender";"95.25";"2004-02-11";"9244.7";"1001.6";"277.8";"128.5";"406.3";"21.7";"5.7";"27.4";"66.1";"5.7";"52.0";"12.3";"29.20"
"Marko Sapuga";"FC Rukh Lviv";"Polissya Zhytomyr v FC Rukh Lviv";"UKR - Premier League";"LDM";"Midfield";"95.25";"2003-05-29";"10965.4";"1894.5";"572.6";"130.4";"703.0";"48.2";"10.4";"58.6";"80.3";"4.7";"70.9";"13.2";"26.70"
"Ostap Prytula";"FC Rukh Lviv";"Polissya Zhytomyr v FC Rukh Lviv";"UKR - Premier League";"AM";"Midfield";"67.78";"2000-06-24";"12097.8";"2468.4";"925.5";"200.5";"1126.0";"75.7";"9.3";"85.0";"92.9";"9.3";"86.3";"10.6";"27.60"
"Sergiy Chobotenko";"Polissya Zhytomyr";"Polissya Zhytomyr v FC Rukh Lviv";"UKR - Premier League";"RCB";"Central Defender";"95.25";"1997-01-16";"9129.4";"1172.6";"326.0";"72.8";"398.7";"26.5";"2.8";"29.3";"73.7";"3.8";"55.7";"6.6";"26.50"
"Oleksandr Nazarenko";"Polissya Zhytomyr";"Polissya Zhytomyr v FC Rukh Lviv";"UKR - Premier League";"RW";"Wide Attacker";"63.90";"2000-02-01";"10197.2";"1400.0";"660.6";"185.9";"846.5";"54.9";"11.3";"66.2";"90.1";"7.0";"73.2";"19.7";"28.80"
"Artem Smolyakov";"Polissya Zhytomyr";"Polissya Zhytomyr v FC Rukh Lviv";"UKR - Premier League";"LB";"Full Back";"95.25";"2003-05-29";"9876.9";"1181.1";"461.1";"245.7";"706.8";"37.8";"11.3";"49.1";"81.3";"7.6";"69.9";"16.1";"28.90"
"Edson Fernando da Silva Gomes";"FC Rukh Lviv";"Polissya Zhytomyr v FC Rukh Lviv";"UKR - Premier League";"RDM";"Midfield";"95.25";"1998-04-24";"9955.3";"1497.6";"432.8";"104.9";"537.6";"49.1";"4.7";"53.9";"81.3";"9.4";"68.0";"17.0";"27.70"
"Pylyp Budkivskyi";"Polissya Zhytomyr";"Polissya Zhytomyr v FC Rukh Lviv";"UKR - Premier League";"CF";"Center Forward";"95.25";"1992-03-10";"10129.1";"1419.2";"596.2";"138.0";"734.2";"52.9";"9.4";"62.4";"81.3";"6.6";"74.6";"12.3";"26.70"
"Artem Shabanov";"Polissya Zhytomyr";"Polissya Zhytomyr v FC Rukh Lviv";"UKR - Premier League";"LCB";"Central Defender";"95.25";"1992-03-07";"9309.9";"1126.3";"316.5";"93.5";"410.1";"24.6";"3.8";"28.3";"75.6";"0.0";"65.2";"7.6";"28.40"
"Taras Moroz";"FC Obolon'-Brovar Kyiv";"FC Chernomorets Odessa v FC Obolon'-Brovar Kyiv";"UKR - Premier League";"DM";"Midfield";"97.42";"1996-02-21";"11336.4";"1743.3";"781.6";"215.3";"996.8";"59.1";"8.3";"67.4";"95.2";"3.7";"89.6";"15.7";"28.10"
"Igor Krasnopir";"FC Obolon'-Brovar Kyiv";"FC Chernomorets Odessa v FC Obolon'-Brovar Kyiv";"UKR - Premier League";"CF";"Center Forward";"64.83";"2002-12-01";"12277.6";"2044.9";"963.4";"331.8";"1295.2";"83.3";"18.0";"101.3";"104.1";"6.9";"80.5";"26.4";"29.00"
"Igor  Medynskyi";"FC Obolon'-Brovar Kyiv";"FC Chernomorets Odessa v FC Obolon'-Brovar Kyiv";"UKR - Premier League";"RW";"Wide Attacker";"69.23";"1993-01-03";"10939.6";"1813.5";"647.4";"219.7";"867.1";"58.5";"10.4";"68.9";"93.6";"3.9";"98.8";"15.6";"28.40"
"Ruslan Chernenko";"FC Obolon'-Brovar Kyiv";"FC Chernomorets Odessa v FC Obolon'-Brovar Kyiv";"UKR - Premier League";"RM";"Midfield";"97.42";"1992-09-29";"10063.3";"1453.2";"512.7";"129.3";"642.1";"41.6";"6.5";"48.0";"82.2";"2.8";"81.3";"12.9";"27.70"
"Oleksandr Osman";"FC Obolon'-Brovar Kyiv";"FC Chernomorets Odessa v FC Obolon'-Brovar Kyiv";"UKR - Premier League";"LB";"Full Back";"97.42";"1996-04-18";"10505.9";"1444.0";"610.7";"206.9";"817.6";"51.7";"9.2";"61.0";"96.1";"1.8";"80.4";"21.2";"27.60"
"Vitaliy Ermakov";"FC Chernomorets Odessa";"FC Chernomorets Odessa v FC Obolon'-Brovar Kyiv";"UKR - Premier League";"LCB";"Central Defender";"97.42";"1992-06-07";"9509.0";"1108.6";"191.2";"62.8";"254.1";"22.2";"3.7";"25.9";"78.5";"3.7";"64.7";"8.3";"28.80"
"Maksym  Bragaru";"FC Chernomorets Odessa";"FC Chernomorets Odessa v FC Obolon'-Brovar Kyiv";"UKR - Premier League";"LB";"Full Back";"97.42";"2002-07-21";"9994.0";"1371.9";"449.0";"392.6";"841.6";"43.4";"12.9";"56.4";"96.1";"6.5";"73.9";"17.6";"31.40"
"Ilya  Putrya";"FC Chernomorets Odessa";"FC Chernomorets Odessa v FC Obolon'-Brovar Kyiv";"UKR - Premier League";"RB";"Full Back";"97.42";"1998-05-15";"10258.3";"1295.2";"567.2";"386.2";"953.4";"44.3";"14.8";"59.1";"86.8";"3.7";"73.9";"15.7";"30.30"
"Samson Iyede Onomigho";"FC Chernomorets Odessa";"FC Chernomorets Odessa v FC Obolon'-Brovar Kyiv";"UKR - Premier League";"CF";"Center Forward";"65.13";"1998-01-28";"9613.5";"1395.7";"533.4";"200.4";"733.8";"47.0";"8.3";"55.3";"98.1";"8.3";"85.7";"22.1";"29.40"
"Andriy  Shtogrin";"FC Chernomorets Odessa";"FC Chernomorets Odessa v FC Obolon'-Brovar Kyiv";"UKR - Premier League";"RM";"Midfield";"90.23";"1998-12-14";"10459.3";"1556.0";"812.9";"189.5";"1002.4";"63.8";"10.0";"73.8";"71.8";"11.0";"75.8";"24.9";"28.30"
"Oleksandr Vasylyev";"FC Chernomorets Odessa";"FC Chernomorets Odessa v FC Obolon'-Brovar Kyiv";"UKR - Premier League";"DM";"Midfield";"97.42";"1994-04-27";"10739.6";"1447.6";"412.0";"80.4";"492.4";"34.2";"4.6";"38.8";"77.6";"2.8";"71.1";"12.9";"27.00"
"Jon Šporn";"FC Chernomorets Odessa";"FC Chernomorets Odessa v FC Obolon'-Brovar Kyiv";"UKR - Premier League";"LM";"Midfield";"97.42";"1997-05-22";"11135.0";"1966.8";"635.6";"134.0";"769.6";"55.4";"5.5";"61.0";"96.1";"2.8";"94.2";"12.9";"26.70"
"Orest Kuzyk";"FC Chernomorets Odessa";"FC Chernomorets Odessa v FC Obolon'-Brovar Kyiv";"UKR - Premier League";"AM";"Midfield";"74.75";"1995-05-17";"10263.0";"1366.6";"384.1";"242.0";"626.1";"37.3";"9.6";"47.0";"101.1";"6.0";"87.9";"20.5";"29.50"
"Vladyslav Pryymak";"FC Obolon'-Brovar Kyiv";"FC Chernomorets Odessa v FC Obolon'-Brovar Kyiv";"UKR - Premier League";"RCB";"Central Defender";"97.42";"1996-08-30";"9471.2";"1379.3";"366.8";"95.2";"461.9";"33.3";"4.6";"37.9";"79.4";"4.6";"70.2";"10.2";"27.70"
"Dmytro Fateev";"FC Obolon'-Brovar Kyiv";"FC Chernomorets Odessa v FC Obolon'-Brovar Kyiv";"UKR - Premier League";"RB";"Full Back";"97.42";"1994-06-21";"10571.4";"1744.2";"586.6";"169.1";"755.7";"50.8";"7.4";"58.2";"91.5";"7.4";"81.3";"21.2";"28.60"
"Volodymyr Salyuk";"FC Chernomorets Odessa";"FC Chernomorets Odessa v FC Obolon'-Brovar Kyiv";"UKR - Premier League";"RCB";"Central Defender";"81.20";"2002-06-25";"9986.5";"1313.4";"433.4";"172.9";"606.3";"35.5";"5.5";"41.0";"79.8";"6.7";"75.4";"8.9";"30.10"
"Roman  Didyk";"FC Rukh Lviv";"FC Rukh Lviv v FC Vorskla Poltava";"UKR - Premier League";"LCB";"Central Defender";"94.20";"2002-12-02";"9173.9";"1139.8";"332.5";"76.4";"408.9";"24.8";"2.9";"27.7";"73.6";"3.8";"58.3";"8.6";"25.70"
"Vitaliy Roman";"FC Rukh Lviv";"FC Rukh Lviv v FC Vorskla Poltava";"UKR - Premier League";"LB";"Full Back";"94.20";"2003-04-15";"9407.0";"1274.5";"501.6";"140.4";"642.0";"46.8";"5.7";"52.5";"85.0";"6.7";"70.7";"15.3";"28.90"
"Yuriy Klymchuk";"FC Rukh Lviv";"FC Rukh Lviv v FC Vorskla Poltava";"UKR - Premier League";"CF";"Center Forward";"94.20";"1997-05-05";"9554.1";"1136.9";"422.3";"296.2";"718.5";"43.0";"9.6";"52.5";"79.3";"13.4";"65.9";"13.4";"30.80"
"Vladlen Yurchenko";"FC Vorskla Poltava";"FC Rukh Lviv v FC Vorskla Poltava";"UKR - Premier League";"DM";"Midfield";"75.26";"1994-01-22";"10212.6";"1358.5";"371.9";"108.8";"480.7";"27.5";"2.4";"29.9";"87.3";"2.4";"80.1";"9.6";"28.10"
"Ruslan Stepanyuk";"FC Vorskla Poltava";"FC Rukh Lviv v FC Vorskla Poltava";"UKR - Premier League";"CF";"Center Forward";"94.20";"1992-01-16";"8911.1";"965.9";"544.6";"94.6";"639.2";"47.8";"5.7";"53.5";"72.6";"6.7";"65.0";"18.2";"26.90"
"Andriy Batsula";"FC Vorskla Poltava";"FC Rukh Lviv v FC Vorskla Poltava";"UKR - Premier League";"LB";"Full Back";"87.90";"1992-02-06";"9931.7";"1451.9";"695.2";"276.5";"971.7";"60.4";"13.3";"73.7";"95.2";"7.2";"73.7";"14.3";"29.90"
"Ibrahim Kane";"FC Vorskla Poltava";"FC Rukh Lviv v FC Vorskla Poltava";"UKR - Premier League";"CF";"Center Forward";"94.20";"2000-06-23";"8765.9";"942.0";"381.2";"191.1";"572.3";"40.1";"8.6";"48.7";"79.3";"5.7";"63.1";"14.3";"30.60"
"Yevgen Pavlyuk";"FC Vorskla Poltava";"FC Rukh Lviv v FC Vorskla Poltava";"UKR - Premier League";"LCB";"Central Defender";"94.20";"2002-08-18";"10153.2";"1458.9";"467.2";"191.1";"658.3";"39.2";"9.6";"48.7";"77.4";"5.7";"59.2";"12.4";"29.30"
"Oleksiy Sych";"FC Rukh Lviv";"FC Rukh Lviv v FC Vorskla Poltava";"UKR - Premier League";"RB";"Full Back";"77.75";"2001-04-01";"10279.1";"1629.8";"847.3";"241.9";"1089.3";"60.2";"12.7";"72.9";"97.2";"9.3";"79.9";"18.5";"30.60"
"Bogdan Slyubyk";"FC Rukh Lviv";"FC Rukh Lviv v FC Vorskla Poltava";"UKR - Premier League";"RCB";"Central Defender";"94.20";"2004-02-11";"9453.8";"1317.5";"413.7";"101.3";"515.0";"36.3";"4.8";"41.1";"71.7";"5.7";"51.6";"9.6";"27.80"
"Marko Sapuga";"FC Rukh Lviv";"FC Rukh Lviv v FC Vorskla Poltava";"UKR - Premier League";"LM";"Midfield";"94.20";"2003-05-29";"11365.6";"2256.7";"670.7";"87.9";"758.6";"59.2";"1.9";"61.1";"93.6";"5.7";"79.3";"10.5";"26.40"
"Ostap Prytula";"FC Rukh Lviv";"FC Rukh Lviv v FC Vorskla Poltava";"UKR - Premier League";"RM";"Midfield";"71.50";"2000-06-24";"11759.2";"2497.3";"804.3";"210.2";"1014.5";"74.3";"10.1";"84.3";"93.1";"3.8";"81.8";"30.2";"27.80"
"Tiago de Santana da Silva";"FC Vorskla Poltava";"FC Rukh Lviv v FC Vorskla Poltava";"UKR - Premier League";"RCB";"Central Defender";"87.90";"1998-04-14";"9133.1";"1209.2";"351.2";"174.1";"525.3";"34.8";"5.1";"39.9";"73.7";"7.2";"56.3";"11.3";"30.50"
"Artem Chelyadin";"FC Vorskla Poltava";"FC Rukh Lviv v FC Vorskla Poltava";"UKR - Premier League";"AM";"Midfield";"69.63";"1999-12-29";"9778.1";"1399.8";"443.3";"116.3";"559.7";"34.9";"6.5";"41.4";"76.3";"5.2";"65.9";"11.6";"28.20"
"Oleksandr Sklyar";"FC Vorskla Poltava";"FC Rukh Lviv v FC Vorskla Poltava";"UKR - Premier League";"RW";"Wide Attacker";"94.20";"1991-02-26";"10218.2";"1339.5";"723.2";"170.1";"893.3";"57.3";"9.6";"66.9";"80.3";"3.8";"78.3";"13.4";"27.30"
"Edson Fernando da Silva Gomes";"FC Rukh Lviv";"FC Rukh Lviv v FC Vorskla Poltava";"UKR - Premier League";"DM";"Midfield";"77.75";"1998-04-24";"9573.0";"1504.8";"530.2";"172.5";"702.6";"42.8";"9.3";"52.1";"83.3";"8.1";"72.9";"26.6";"29.40"
"Ivan Nesterenko";"FC Vorskla Poltava";"FC Rukh Lviv v FC Vorskla Poltava";"UKR - Premier League";"LW";"Wide Attacker";"94.20";"2003-07-23";"10347.1";"1559.2";"711.8";"206.4";"918.2";"58.3";"9.6";"67.8";"80.3";"5.7";"67.8";"21.0";"28.90"
"Ilya Krupskyi";"FC Vorskla Poltava";"FC Rukh Lviv v FC Vorskla Poltava";"UKR - Premier League";"RB";"Full Back";"69.63";"2004-10-02";"9667.0";"1255.1";"566.1";"497.6";"1063.8";"50.4";"18.1";"68.5";"94.4";"7.8";"69.8";"19.4";"29.90"
"Ilya  Putrya";"FC Chernomorets Odessa";"FC Kolos Kovalivka v FC Chernomorets Odessa";"UKR - Premier League";"RB";"Full Back";"98.37";"1998-05-15";"9452.0";"1171.1";"553.5";"228.7";"782.3";"42.1";"12.8";"54.9";"80.5";"2.7";"70.4";"14.6";"29.70"
"Vitaliy Ermakov";"FC Chernomorets Odessa";"FC Kolos Kovalivka v FC Chernomorets Odessa";"UKR - Premier League";"LB";"Full Back";"98.37";"1992-06-07";"9573.7";"1145.5";"431.8";"161.9";"593.8";"39.3";"7.3";"46.7";"91.5";"5.5";"72.3";"14.6";"30.80"
"Pavlo Orikhovskyi";"FC Kolos Kovalivka";"FC Kolos Kovalivka v FC Chernomorets Odessa";"UKR - Premier League";"RM";"Midfield";"88.27";"1996-05-13";"11016.8";"1786.3";"579.1";"97.9";"677.0";"57.1";"2.0";"59.1";"93.8";"5.1";"91.8";"11.2";"26.40"
"Maksym  Bragaru";"FC Chernomorets Odessa";"FC Kolos Kovalivka v FC Chernomorets Odessa";"UKR - Premier League";"RW";"Wide Attacker";"98.37";"2002-07-21";"9743.8";"1387.0";"550.8";"177.5";"728.3";"46.7";"11.9";"58.6";"83.3";"9.1";"76.9";"20.1";"28.40"
"Samson Iyede Onomigho";"FC Chernomorets Odessa";"FC Kolos Kovalivka v FC Chernomorets Odessa";"UKR - Premier League";"CF";"Center Forward";"98.37";"1998-01-28";"8777.7";"932.3";"417.2";"199.5";"616.7";"39.3";"8.2";"47.6";"79.6";"8.2";"69.5";"17.4";"31.40"
"Bogdan Boychuk";"FC Chernomorets Odessa";"FC Kolos Kovalivka v FC Chernomorets Odessa";"UKR - Premier League";"LW";"Wide Attacker";"98.37";"1996-05-30";"9176.6";"1098.8";"494.1";"262.6";"756.6";"47.6";"11.0";"58.6";"84.2";"7.3";"68.6";"17.4";"29.20"
"Denys Bezborodko";"FC Kolos Kovalivka";"FC Kolos Kovalivka v FC Chernomorets Odessa";"UKR - Premier League";"CF";"Center Forward";"76.27";"1994-05-31";"10082.1";"1240.2";"416.5";"96.8";"513.3";"44.8";"5.9";"50.7";"87.3";"7.1";"74.3";"16.5";"27.70"
"Oleksandr Vasylyev";"FC Chernomorets Odessa";"FC Kolos Kovalivka v FC Chernomorets Odessa";"UKR - Premier League";"RDM";"Midfield";"98.37";"1994-04-27";"10478.5";"1215.0";"311.1";"126.3";"437.3";"24.7";"3.7";"28.4";"86.0";"3.7";"76.9";"6.4";"28.30"
"Andriy Tsurikov";"FC Kolos Kovalivka";"FC Kolos Kovalivka v FC Chernomorets Odessa";"UKR - Premier League";"LWB";"Full Back";"98.37";"1992-10-05";"10302.8";"1434.6";"658.7";"152.8";"811.5";"48.5";"8.2";"56.7";"89.7";"9.1";"85.1";"17.4";"28.00"
"Jon Šporn";"FC Chernomorets Odessa";"FC Kolos Kovalivka v FC Chernomorets Odessa";"UKR - Premier League";"LDM";"Midfield";"88.40";"1997-05-22";"10783.7";"1697.2";"442.9";"118.1";"561.0";"37.7";"6.1";"43.8";"86.5";"2.0";"82.5";"9.2";"26.50"
"Orest Kuzyk";"FC Chernomorets Odessa";"FC Kolos Kovalivka v FC Chernomorets Odessa";"UKR - Premier League";"AM";"Midfield";"98.37";"1995-05-17";"9324.8";"930.5";"333.9";"143.6";"477.6";"25.6";"4.6";"30.2";"78.7";"4.6";"77.8";"12.8";"30.90"
"Sergiy Myakushko";"FC Kolos Kovalivka";"FC Kolos Kovalivka v FC Chernomorets Odessa";"UKR - Premier League";"LF";"Wide Attacker";"67.33";"1993-04-15";"11634.6";"1947.6";"564.1";"131.0";"695.1";"58.8";"5.3";"64.2";"93.6";"6.7";"78.9";"13.4";"28.90"
"Luka Guček";"FC Chernomorets Odessa";"FC Kolos Kovalivka v FC Chernomorets Odessa";"UKR - Premier League";"LCB";"Central Defender";"88.40";"1999-01-29";"9435.7";"1010.0";"337.0";"74.3";"411.3";"29.5";"4.1";"33.6";"78.4";"3.1";"68.2";"9.2";"26.90"
"Oleksandr Demchenko";"FC Kolos Kovalivka";"FC Kolos Kovalivka v FC Chernomorets Odessa";"UKR - Premier League";"RF";"Wide Attacker";"76.27";"1996-02-13";"11808.4";"2028.5";"650.2";"115.6";"765.8";"64.9";"7.1";"72.0";"99.1";"5.9";"81.4";"11.8";"27.00"
"Nikolay Zolotov";"FC Kolos Kovalivka";"FC Kolos Kovalivka v FC Chernomorets Odessa";"UKR - Premier League";"RCB";"Central Defender";"98.37";"1994-11-11";"9821.6";"1236.0";"420.9";"169.3";"590.1";"32.0";"9.1";"41.2";"78.7";"5.5";"65.9";"9.1";"28.40"
"Valeriy Bondarenko";"FC Kolos Kovalivka";"FC Kolos Kovalivka v FC Chernomorets Odessa";"UKR - Premier League";"LCB";"Central Defender";"98.37";"1994-02-03";"9028.4";"867.3";"308.3";"55.8";"364.1";"25.6";"3.7";"29.3";"77.8";"2.7";"60.4";"12.8";"26.70"
"Andriy Bogdanov";"FC Kolos Kovalivka";"FC Kolos Kovalivka v FC Chernomorets Odessa";"UKR - Premier League";"LM";"Midfield";"67.33";"1990-01-21";"10736.4";"1252.5";"425.1";"124.3";"549.4";"34.8";"2.7";"37.4";"90.9";"2.7";"86.9";"14.7";"26.30"
"Volodymyr Salyuk";"FC Chernomorets Odessa";"FC Kolos Kovalivka v FC Chernomorets Odessa";"UKR - Premier League";"RCB";"Central Defender";"98.37";"2002-06-25";"9048.5";"1060.4";"301.9";"62.2";"364.1";"28.4";"5.5";"33.9";"77.8";"7.3";"69.5";"10.1";"26.10"
"Mykyta Burda";"FC Kolos Kovalivka";"FC Kolos Kovalivka v FC Chernomorets Odessa";"UKR - Premier League";"CB";"Central Defender";"98.37";"1995-03-24";"9011.0";"1063.1";"323.0";"132.7";"455.6";"31.1";"5.5";"36.6";"73.2";"0.0";"64.0";"10.1";"29.30"
"Valeriy Luchkevych";"FC Kolos Kovalivka";"FC Kolos Kovalivka v FC Chernomorets Odessa";"UKR - Premier League";"RWB";"Full Back";"98.37";"1996-01-11";"10111.6";"1495.0";"542.5";"254.3";"796.9";"47.6";"8.2";"55.8";"86.9";"3.7";"73.2";"15.6";"30.50"
"Vyacheslav Tankovskyi";"Polissya Zhytomyr";"Sportyvny Klub Dnipro-1 v Polissya Zhytomyr";"UKR - Premier League";"AM";"Midfield";"66.05";"1995-08-16";"11369.6";"2094.3";"595.5";"126.7";"722.2";"51.8";"5.5";"57.2";"111.7";"4.1";"103.6";"19.1";"27.10"
"Eduard Sarapiy";"Sportyvny Klub Dnipro-1";"Sportyvny Klub Dnipro-1 v Polissya Zhytomyr";"UKR - Premier League";"LCB";"Central Defender";"96.80";"1999-05-12";"8928.4";"962.3";"290.1";"117.1";"407.2";"19.5";"7.4";"27.0";"74.4";"3.7";"63.2";"10.2";"29.60"
"Valentin Rubchynskyi";"Sportyvny Klub Dnipro-1";"Sportyvny Klub Dnipro-1 v Polissya Zhytomyr";"UKR - Premier League";"LW";"Wide Attacker";"66.23";"2002-02-15";"9729.7";"1183.6";"390.0";"126.4";"516.4";"31.3";"8.2";"39.4";"92.4";"12.2";"74.7";"17.7";"26.90"
"Ruslan Babenko";"Sportyvny Klub Dnipro-1";"Sportyvny Klub Dnipro-1 v Polissya Zhytomyr";"UKR - Premier League";"RDM";"Midfield";"96.80";"1992-07-08";"10535.0";"1341.6";"474.2";"60.4";"534.6";"35.3";"3.7";"39.0";"81.8";"5.6";"80.0";"18.6";"25.80"
"Vladyslav Ogirya";"Polissya Zhytomyr";"Sportyvny Klub Dnipro-1 v Polissya Zhytomyr";"UKR - Premier League";"LDM";"Midfield";"96.80";"1990-04-03";"10483.0";"1447.6";"492.8";"112.5";"605.3";"34.4";"5.6";"40.0";"91.1";"3.7";"91.1";"21.4";"25.90"
